Retsku	Product Title	Detailed Description	Categorization	Product URL	Primary Image URL	Alternate Image URL	Selling Price	Regular Price	Condition	Manufacturer Name	Manufacturer Part Number	Availability	Gender	Bid Type	Bid Amount
VE02377	10K Yellow Solid Gold Diamond Stud Earrings 0.18 Ctw	"These lovely diamond stud earrings are handcrafted in lustrous 10K yellow gold. The center of each earring is set with small round cut diamonds which are H in color and SI in clarity. The frame measures to 5/16 inches in length and width and securely locks with a durable screw back closure. Weighing approximately 1.4 grams, these small diamond stud earrings are ideal for both men and women."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-yellow-gold-diamond-stud-earrings-0-18-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/ve02377-1_2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/e/ve02377-2.jpg	179	525	New	Avianne & Co	VE02377	Yes	men	Absolute	0.25
ADER4059T1W	10K White Gold Black Diamond Womens Bowtie Stud Earrings 0.08 Ctw	"These lovely womens diamond bowtie stud earrings are handcrafted in lustrous 10k white gold. The bowties are adorned with small round cut white and black diamonds which total to 0.08 carats. The frame measures to 7.8 mm in length and 10.9 mm in width. Weighing 1.2 grams, these lovely stud earrings securely lock with durable screw back closures."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-white-gold-black-diamond-womens-bowtie-stud-earrings-0-08-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ader4059t1-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/ader4059t1-2.jpg	159	370	New	Avianne & Co	ADER4059T1W	Yes	women	Absolute	0.25
VE02367	10K White Solid Gold Womens Diamond Heart Earrings 0.15 Ctw	"These lovely womens diamond heart earrings are handcrafted in lustrous 10K white gold. The frame is highlighted with numerous small round cut diamonds which are H in color and SI in clarity. The frame measures to 3/8 inches in length and width and weighs approximately 1.6 grams. Securely locking with a screw back closure, these diamond stud earrings are ideal for an every day casual wear."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-white-gold-womens-diamond-heart-earrings-0-15-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/ve02367-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/e/ve02367-2.jpg	158	450	New	Avianne & Co	VE02367	Yes	women	Absolute	0.25
R125851	10K Yellow Solid Gold Womens Diamond Ruby Ring 0.36 Ctw	This lovely womens ring is handcrafted in 14K yellow gold. The center is set with one oval shape ruby which totals to 0.30 carats. Side stones consist of small round cut diamonds which total to additional 0.06 carats. The frame measures to 1/8 inches in width and weighs approximately 1.3 grams. This ring is an ideal accessory at an affordable value.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-yellow-gold-womens-diamond-ruby-ring-0-36-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r125851-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125851-2.jpg	158	450	New	Avianne & Co	R125851	Yes	women	Absolute	0.25
ADTR2203F	10K Yellow Gold Womens Diamond Wedding Band 0.04 Ctw	This elegant womens diamond wedding band is handcrafted in lustrous 10k yellow gold. Small round cut diamonds are micro set beautifully half way around the band and total to 0.04 carats. The band measures to 4.4 mm in width and weighs 1.5 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-womens-diamond-wedding-band-0-04-ctw-11517.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2203f-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2203f-3.jpg	153	315	New	Avianne & Co	ADTR2203F	Yes	women	Absolute	0.25
P1702	14K Yellow Solid Gold Star of David Pendant with Chain	"This small diamond Star of David pendant is crafted in 14K yellow gold. The frame measures to 11/16 inches in length and 7/16 inches in width. Weighing approximately 1.7 grams, this elegant Star of David pendant comes with a matching 16 Inch 14K yellow gold chain which securely locks with a small spring clasp closure."	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/14k-star-of-david-pendant-with-chain.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/1/p1702-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/p/1/p1702-2.jpg	141	400	New	Avianne & Co	P1702	Yes	men	Absolute	0.25
BR126463	Black Ball Bead Bracelet with Swarovski Crystals	Stand out with this one of a kind ball bead bracelet which measures to 8 inches in length. The piece features twelve black swarovski crystals which measure to 10 mm in diameter. The adjustable bracelet is detailed with two additional small onyx stones which are placed on opposite ends.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-with-swarovski-crystals-7979.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br126463-2_3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br126463-2.jpg	140	1500	New	Avianne & Co	BR126463	Yes	men	Absolute	0.25
VE02376	10K Yellow Gold Diamond Stud Earrings 0.10 Ctw	These square diamond stud earrings are handcrafted in lustrous 10k yellow gold. Each earring is micro set with small round cut diamonds which are H in color and SI in clarity. The frame measures to 6 mm in length and width and securely locks with screw back closures.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-yellow-gold-diamond-stud-earrings-0-10-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/ve02376-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/e/ve02376-1.jpg	139	400	New	Avianne & Co	VE02376	Yes	men	Absolute	0.25
ADER3366W	14K White Gold Initial Letter Diamond Stud Earrings 0.08 Ctw	"These lovely diamond small stud earrings are handcrafted in lustrous 14k white gold. The letter 'R' is outlined with small round cut diamonds and they both carry a total of 0.08 carat diamonds. The small frames measures to 5.1 mm in length, 3.4 mm in width and weigh 0.7 grams. These tiny earrings securely lock with screw back closures."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-initial-letter-diamond-stud-earrings-0-08-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ader3366-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/ader3366-1.jpg	139	387	New	Avianne & Co	ADER3366W	Yes	men	Absolute	0.25
R125571	10K Yellow Solid Gold Womens Diamond Heart Ring 0.05 Ctw	This lovely womens diamond heart ring is handcrafted in 10K yellow gold. Two hearts in the center are placed with small round cut diamonds which total to 0.05 carats. The frame measure to 1/4 inches in width and weighs approximately 1.5 grams. This small diamond heart ring is an ideal addition to your diamond jewelry collection.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-yellow-gold-womens-diamond-heart-ring-0-05-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r125571-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125571-2.jpg	139	375	New	Avianne & Co	R125571	Yes	women	Absolute	0.25
P125823	10K White Solid Gold Womens Diamond Heart Pendant 0.10 Ctw	"This elegant womens diamond heart pendant is handcrafted in lustrous 10K white gold. The center is detailed with small round cut diamonds which total to 0.10 carats. The frame measures to 1/2 inches in length and 1/2 inches in width. Weighing approximately 1.3 grams, this small womens heart pendant is an ideal gift at an affordable value.   Note: This chain is for illustration purposes only and may be purchased separately."	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/10k-white-gold-womens-diamond-heart-pendant-0-10-ctw-7044.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/1/p125823-1_1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/p/1/p125823-2.jpg	131	375	New	Avianne & Co	P125823	Yes	women	Absolute	0.25
P125961	10K Yellow Solid Gold Womens Diamond Ruby Heart Pendant 0.32 Ctw	This glamorous womens diamond heart pendant is crafted in 10K Yellow Gold. The frame is outlined with small round cut red rubies which total to 0.25 carats and small round cut diamonds which total to 0.07 carats. The frame measures to 9/16 Inches in length and 1/2 Inches in width. This lovely womens diamond heart pendant comes with a matching Yellow Gold Chain.	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/14k-yellow-gold-womens-diamond-heart-pendant-0-75-ctw-7247.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/1/p125961-1_1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/p/1/p125961-2_1_1.jpg	131	375	New	Avianne & Co	P125961	Yes	women	Absolute	0.25
BR126304	Black Onyx Skull Bead Bracelet	Stand out with this one of a kind mens onyx skull bracelet which measures to 3 inches in diameter. Six small onyx stones are placed in between of each skull bead. The onyx stones and the skull beads measures to 10 mm in width. The adjustable bracelet features two additional small white stones which are placed on both ends.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-skull-bead-bracelet-7702.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br126304-1.jpg		129	1250	New	Avianne & Co	BR126304	Yes	men	Absolute	0.25
VE01232A	10K White Gold Diamond Stud Earrings 0.11 Ctw	These square diamond stud earrings are handcrafted in 10k white gold. The center of each earring is micro set with small round cut diamonds which are H in color and SI in clarity. The square frame measures to 5.5 mm in length an width and they both weigh 1 gram.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-white-gold-diamond-stud-earrings-0-11-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/ve01232a-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/e/ve01232a-2.jpg	129	375	New	Avianne & Co	VE01232A	Yes	men	Absolute	0.25
ADER123EW	14K White Gold Initial Letter Diamond Stud Earrings 0.10 Ctw	"These lovely diamond small stud earrings are handcrafted in lustrous 14k white gold. The letter 'E' is outlined with small round cut diamonds and they both carry a total of 0.10 carat diamonds. The small frames measures to 4.8 mm in length,4.1 mm in width and weigh 0.6 grams. These tiny earrings securely lock with screw back closures."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-initial-letter-diamond-stud-earrings-0-10-ctw-15748.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ader123ew-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/ader123ew-2.jpg	129	387	New	Avianne & Co	ADER123EW	Yes	men	Absolute	0.25
ADER123GY	14K Yellow Gold Initial Letter Diamond Stud Earrings 0.10 Ctw	"These lovely diamond small stud earrings are handcrafted in lustrous 14k yellow gold. The letter 'G' is outlined with small round cut diamonds and they both carry a total of 0.10 carat diamonds. The small frames measures to 5.2 mm in length, 4.3 mm in width and weigh 0.6 grams. These tiny earrings securely lock with screw back closures."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-initial-letter-diamond-stud-earrings-0-10-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ader123gy-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/ader123gy-2.jpg	129	387	New	Avianne & Co	ADER123GY	Yes	men	Absolute	0.25
ADER123OW	14K White Gold Initial Letter Diamond Stud Earrings 0.10 Ctw	"These lovely diamond small stud earrings are handcrafted in lustrous 14k white gold. The letter 'O' is outlined with small round cut diamonds and they both carry a total of 0.10 carat diamonds. The small frames measures to 4.8 mm in length,4.4 mm in width and weigh 0.8 grams. These tiny earrings securely lock with screw back closures."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-initial-letter-diamond-stud-earrings-0-10-ctw-15746.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ader123ow-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/ader123ow-2.jpg	129	387	New	Avianne & Co	ADER123OW	Yes	men	Absolute	0.25
ADER123LY	14K Yellow Gold Initial Letter Diamond Stud Earrings 0.10 Ctw	"These lovely diamond small stud earrings are handcrafted in lustrous 14k yellow gold. The letter 'L' is outlined with small round cut diamonds and they both carry a total of 0.10 carat diamonds. The small frames measures to 4.9 mm in length, 3.5 mm in width and weigh 0.6 grams. These tiny earrings securely lock with screw back closures."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-yellow-gold-initial-letter-diamond-stud-earrings-0-10-ctw-15741.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ader123ly-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/ader123ly-2.jpg	129	387	New	Avianne & Co	ADER123LY	Yes	men	Absolute	0.25
21674	Silver PVD Plated Black Diamond Cluster Stud Earrings 0.34 Ctw	These small diamond stud earrings are crafted in silver and plated in Black PVD. The center of each earring is set with round cut black diamonds and they total to 0.34 carats. The frame measures to 4 mm in length and width and securely locks with push black closures.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/silver-pvd-plated-black-diamond-cluster-stud-earrings-0-34-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/21674-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/1/21674-1.jpg	125	350	New	Avianne & Co	21674	Yes	men	Absolute	0.25
LLR27100	Silver Womens Fashion Ring with Yellow and White Swarovski Crystals	This lovely fashion ring is handcrafted in lustrous Silver. The center is set with one cushion cut yellow swarovski crystal which is surrounded with additional small round cut white swarovski crystals. This ring weighs 5.7 grams.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/silver-womens-fashion-ring-with-yellow-and-white-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/l/llr27100-3_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/l/l/llr27100-2_1.jpg	120	360	New	Avianne & Co	LLR27100	Yes	women	Absolute	0.25
LLBR27111	Silver Womens Tennis Bracelet with Swarovski Crystals	"This exquisite womens bracelet is handcrafted in Silver. Each link is bezel set with one round cut swarovski crystal. The frame measures to 7.5 inches in length and 3/16 inches in width. Weighing 15 grams, this bracelet locks with a slide in clasp and two safety latches."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/silver-womens-tennis-bracelet-with-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/l/llbr27111-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/l/l/llbr27111-2.jpg	119	300	New	Avianne & Co	LLBR27111	Yes	women	Absolute	0.25
LLBR27116	Silver Womens Tennis Bracelet with Swarovski Crystals	"This exquisite womens bracelet is handcrafted in Silver. The bracelet is prong set with brilliant round cut swarovski crystals. The frame measures to 7.5 inches in length and 3.5 mm in width. Weighing 13 grams, this bracelet locks with a durable slide in clasp and two safety latches."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/silver-womens-tennis-bracelet-with-swarovski-crystals-14910.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/l/llbr27116-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/l/l/llbr27116-2.jpg	110	270	New	Avianne & Co	LLBR27116	Yes	women	Absolute	0.25
R125610	10K White Solid Gold Engagement Ring Setting	"This elegant engagement ring setting is handcrafted in 10K white gold. The prong measures to 3/16 inches in width and the band measures to 1/8 inches in width. Weighing approximately 1.7 grams, this setting is an ideal base for the diamond of your choice."	Jewelry & Watches > Engagement & Wedding > Engagement Rings	http://www.avianneandco.com/10k-white-gold-engagement-ring-setting.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r125610-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125610-2.jpg	109	300	New	Avianne & Co	R125610	Yes	women	Absolute	0.25
R126071	10K Yellow Solid Gold Womens Diamond Love Ring 0.01 Ctw	"Elegant in appearance, this womens ring is handcrafted in lustrous 10K yellow gold. The letter O is pave set with small round cut diamond which totals to 0.01 carats. The frame measures to 3/16 inches in width and weighs 1 gram. This ring is an ideal gift at an affordable value. Note: It could be purchased with a matching pendant which is located in the related item section on the upper left hand corner."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-yellow-gold-womens-diamond-love-ring-0-01-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r126071-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r126071-2.jpg	108	250	New	Avianne & Co	R126071	Yes	women	Absolute	0.25
LLBR27110	Silver Womens Tennis Bracelet with Swarovski Crystals	"This exquisite womens bracelet is handcrafted in Silver. The bracelet is channel set with brilliant round cut swarovski crystals. The bracelet measures to 7.5 inches in length and 3/16 inches in width. Weighing 16.4 grams, this bracelet locks with a durable slide in clasp and two safety latches."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/silver-womens-tennis-bracelet-with-swarovski-crystals-14911.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/l/llbr27110-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/l/l/llbr27110-2.jpg	100	300	New	Avianne & Co	LLBR27110	Yes	women	Absolute	0.25
VE01267	10K Yellow Gold Diamond Stud Earrings 0.05 Ctw	These small stud earrings are handcrafted in lustrous 10k yellow gold. The center of each earring is micro set with very small round cut diamonds which are H in color and SI in clarity. The frame measures to 4.4 mm in length and width and securely locks with screw back closures.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-yellow-gold-diamond-stud-earrings-0-05-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/ve01267-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/e/ve01267-1.jpg	99	230	New	Avianne & Co	VE01267	Yes	men	Absolute	0.25
C124TG	Stainless Steel Mens Leather Band Bracelet	This one of a kind mens leather band bracelet features silver tone stainless steel link which measures to 1/2 Inches in width. The leather band measures to 8 1/4 Inches in length and 3/8 Inches in width. This elegant mens leather band bracelet is an ideal accessory at an affordable value.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/stainless-steel-mens-leather-band-bracelet.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/1/c124tg-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/C/1/C124TG-2.jpg	75	150	New	Avianne & Co	C124TG	Yes	men	Absolute	0.25
B812JIN	Stainless Steel Mens Rubber Band Bracelet	This one of a kind mens rubber band bracelet features silver tone stainless steel link. The rubber band bracelet measures to 9 Inches in length and 1/2 Inches in width. The closure features carved out Avianne&Co. logo.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/stainless-steel-mens-rubber-band-bracelet-3987.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/8/b813jin-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/B/8/B812JIN-1.jpg	75	150	New	Avianne & Co	B812JIN	Yes	men	Absolute	0.25
C173G	Stainless Steel Mens Leather Band Bracelet	"This mens leather band bracelet features two tone highly polished stainless steel links. The band measures to 8 1/2 Inches in length and 1/2 Inches in width. Exclusively designed by Avianne and Company, this elegant mens bracelet is ideal for an every day casual wear."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/stainless-steel-mens-leather-band-bracelet-4000.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/1/c173g-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/C/1/C173G-2.jpg	75	150	New	Avianne & Co	C173G	Yes	men	Absolute	0.25
LB053J	Stainless Steel Mens Leather Band Bracelet	This exquisite mens leather band bracelet features stainless steel link which is 3 Inches in length and approximately 1/2 Inches in width. The center is pave set with eight round cut black cubic zirconia stones. The leather band bracelet measures to 9 Inches in length and securely locks with a lobster claw closure.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/stainless-steel-mens-leather-band-bracelet-4002.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/b/lb053j-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/L/B/LB053J-1.jpg	75	175	New	Avianne & Co	LB053J	Yes	men	Absolute	0.25
NS211B	"Stainless Steel Mens Bracelet 8 1/2"" 12 mm"	"This elegant mens bracelet is crafted in highly polished silver tone stainless steel. The frame measures to 8 1/2 Inches in length and 1/2 inches in width. Securely locking with a lobster claw clasp, this uniquely designed mens bracelet is an ideal accessory at an affordable value."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/stainless-steel-mens-bracelet-8-1-2-12-mm.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/N/S/NS211B-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/N/S/NS211B-3.jpg	75	100	New	Avianne & Co	NS211B	Yes	men	Absolute	0.25
BR27056	Ball Bead Bracelet with White and Black Swarovski Crystals	This uniquely designed ball bead bracelet measures to 7 inches in length. Five 12 mm balls are micro set with small white swarovski crystals and four balls are micro set with black swarovski crystals. The opposite ends of the black adjustable string is highlighted with two small grey onyx stones.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/ball-bead-bracelet-with-white-and-black-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br27056-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br27056-2.jpg	72	500	New	Avianne & Co	BR27056	Yes	men	Absolute	0.25
BR27059	Ball Bead Bracelet with Grey Crystals	This uniquely designed ball bead bracelet measures to 6 inches in length. Nine 10 mm balls are micro set with small grey swarovski crystals. The opposite ends of the black adjustable string is highlighted with two small grey onyx stones.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/grey-onyx-ball-bead-bracelet-with-white-grey-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br27059-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br27059-1.jpg	72	500	New	Avianne & Co	BR27059	Yes	men	Absolute	0.25
BR27054	Grey Onyx Ball Bead Bracelet with White Swarovski Crystals	This uniquely designed ball bead bracelet measures to 6 inches in length. Five 10 mm balls are micro set with small white swarovski crystals. The rest of the bracelet is detailed with four grey onyx stones which measure to 10 mm in diameter. The opposite ends of the black adjustable string is highlighted with two small grey onyx stones.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/grey-onyx-ball-bead-bracelet-with-white-swarovski-crystals-14864.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br27054-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br27054-2.jpg	72	500	New	Avianne & Co	BR27054	Yes	men	Absolute	0.25
BR26632	Ball Bead Bracelet with Yellow Swarovski Crystals	"Addition to our newest collection, this ball bead bracelet measures to 7 inches in length. Nine 12 mm balls are placed all the way across the frame and are micro set with yellow brilliant swarovski crystals. The adjustable black string is detailed with two additional grey stones attached on opposite ends."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/ball-bead-bracelet-with-yellow-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26632-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26632-2.jpg	72	2500	New	Avianne & Co	BR26632	Yes	men	Absolute	0.25
BR26134	Black Onyx Ball Bead Bracelet with Swarovski Crystals	Be the center of attention with this one of a kind onyx ball bead bracelet which measures to 8 inches. The center is set with one silver tone 11 mm ball which is pave set with swarovski crystals. Eighteen black onyx stones are placed across the frame and measure to 10 mm in diameter. The adjustable black string features two additional small onyx stones placed on opposite sides.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-with-swarovski-crystals-11278.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26134-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26134-2.jpg	68	1500	New	Avianne & Co	BR26134	Yes	men	Absolute	0.25
BR26329	Ball Bead Bracelet with Black Swarovski Crystals	"Addition to our newest collection, this ball bead bracelet measures to 7 inches in length.Nine 10 mm balls are placed across the bracelet and are set with black small round cut swarovski crystals. The adjustable black string bracelet carries additional two black onyx stones."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/ball-bead-bracelet-with-black-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26329-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26329-1.jpg	68	2000	New	Avianne & Co	BR26329	Yes	women	Absolute	0.25
